"Subject"	"TrialType"	"numErr"	"GenType"	"Task"	"ConType"	"PrimeType"	"TargetType"	"numTOErr"	"numComErr"	"Observer"
144	"APnumErr_wn"	34	"white_incon"	"AP"	"incongruent"	"white"	"negative"	5	29	"Absent"
145	"APnumErr_wn"	27	"white_incon"	"AP"	"incongruent"	"white"	"negative"	1	26	"Present"
146	"APnumErr_wn"	30	"white_incon"	"AP"	"incongruent"	"white"	"negative"	1	29	"Absent"
147	"APnumErr_wn"	38	"white_incon"	"AP"	"incongruent"	"white"	"negative"	6	32	"Present"
148	"APnumErr_wn"	36	"white_incon"	"AP"	"incongruent"	"white"	"negative"	7	29	"Absent"
149	"APnumErr_wn"	19	"white_incon"	"AP"	"incongruent"	"white"	"negative"	1	18	"Present"
150	"APnumErr_wn"	30	"white_incon"	"AP"	"incongruent"	"white"	"negative"	5	25	"Absent"
151	"APnumErr_wn"	23	"white_incon"	"AP"	"incongruent"	"white"	"negative"	17	6	"Present"
152	"APnumErr_wn"	18	"white_incon"	"AP"	"incongruent"	"white"	"negative"	8	10	"Absent"
153	"APnumErr_wn"	16	"white_incon"	"AP"	"incongruent"	"white"	"negative"	12	4	"Present"
154	"APnumErr_wn"	27	"white_incon"	"AP"	"incongruent"	"white"	"negative"	7	20	"Absent"
155	"APnumErr_wn"	17	"white_incon"	"AP"	"incongruent"	"white"	"negative"	4	13	"Present"
156	"APnumErr_wn"	28	"white_incon"	"AP"	"incongruent"	"white"	"negative"	11	17	"Absent"
157	"APnumErr_wn"	29	"white_incon"	"AP"	"incongruent"	"white"	"negative"	6	23	"Present"
158	"APnumErr_wn"	20	"white_incon"	"AP"	"incongruent"	"white"	"negative"	4	16	"Absent"
159	"APnumErr_wn"	16	"white_incon"	"AP"	"incongruent"	"white"	"negative"	11	5	"Present"
160	"APnumErr_wn"	30	"white_incon"	"AP"	"incongruent"	"white"	"negative"	1	29	"Absent"
161	"APnumErr_wn"	20	"white_incon"	"AP"	"incongruent"	"white"	"negative"	7	13	"Present"
162	"APnumErr_wn"	37	"white_incon"	"AP"	"incongruent"	"white"	"negative"	3	34	"Absent"
163	"APnumErr_wn"	25	"white_incon"	"AP"	"incongruent"	"white"	"negative"	2	23	"Present"
164	"APnumErr_wn"	20	"white_incon"	"AP"	"incongruent"	"white"	"negative"	15	5	"Absent"
165	"APnumErr_wn"	31	"white_incon"	"AP"	"incongruent"	"white"	"negative"	10	21	"Present"
166	"APnumErr_wn"	26	"white_incon"	"AP"	"incongruent"	"white"	"negative"	4	22	"Absent"
167	"APnumErr_wn"	21	"white_incon"	"AP"	"incongruent"	"white"	"negative"	10	11	"Present"
168	"APnumErr_wn"	12	"white_incon"	"AP"	"incongruent"	"white"	"negative"	3	9	"Absent"
169	"APnumErr_wn"	30	"white_incon"	"AP"	"incongruent"	"white"	"negative"	8	22	"Present"
170	"APnumErr_wn"	18	"white_incon"	"AP"	"incongruent"	"white"	"negative"	9	9	"Absent"
171	"APnumErr_wn"	21	"white_incon"	"AP"	"incongruent"	"white"	"negative"	2	19	"Present"
172	"APnumErr_wn"	16	"white_incon"	"AP"	"incongruent"	"white"	"negative"	2	14	"Absent"
173	"APnumErr_wn"	24	"white_incon"	"AP"	"incongruent"	"white"	"negative"	9	15	"Present"
174	"APnumErr_wn"	18	"white_incon"	"AP"	"incongruent"	"white"	"negative"	8	10	"Absent"
175	"APnumErr_wn"	14	"white_incon"	"AP"	"incongruent"	"white"	"negative"	11	3	"Present"
176	"APnumErr_wn"	15	"white_incon"	"AP"	"incongruent"	"white"	"negative"	12	3	"Absent"
177	"APnumErr_wn"	24	"white_incon"	"AP"	"incongruent"	"white"	"negative"	1	23	"Present"
178	"APnumErr_wn"	14	"white_incon"	"AP"	"incongruent"	"white"	"negative"	4	10	"Absent"
179	"APnumErr_wn"	34	"white_incon"	"AP"	"incongruent"	"white"	"negative"	21	13	"Present"
180	"APnumErr_wn"	18	"white_incon"	"AP"	"incongruent"	"white"	"negative"	5	13	"Absent"
181	"APnumErr_wn"	NA	"white_incon"	"AP"	"incongruent"	"white"	"negative"	NA	NA	"Present"
182	"APnumErr_wn"	27	"white_incon"	"AP"	"incongruent"	"white"	"negative"	5	22	"Absent"
183	"APnumErr_wn"	24	"white_incon"	"AP"	"incongruent"	"white"	"negative"	0	24	"Present"
184	"APnumErr_wn"	15	"white_incon"	"AP"	"incongruent"	"white"	"negative"	9	6	"Absent"
185	"APnumErr_wn"	33	"white_incon"	"AP"	"incongruent"	"white"	"negative"	6	27	"Present"
186	"APnumErr_wn"	28	"white_incon"	"AP"	"incongruent"	"white"	"negative"	17	11	"Absent"
187	"APnumErr_wn"	4	"white_incon"	"AP"	"incongruent"	"white"	"negative"	2	2	"Present"
188	"APnumErr_wn"	13	"white_incon"	"AP"	"incongruent"	"white"	"negative"	4	9	"Absent"
189	"APnumErr_wn"	26	"white_incon"	"AP"	"incongruent"	"white"	"negative"	17	9	"Present"
190	"APnumErr_wn"	22	"white_incon"	"AP"	"incongruent"	"white"	"negative"	2	20	"Absent"
191	"APnumErr_wn"	23	"white_incon"	"AP"	"incongruent"	"white"	"negative"	4	19	"Present"
192	"APnumErr_wn"	16	"white_incon"	"AP"	"incongruent"	"white"	"negative"	3	13	"Absent"
193	"APnumErr_wn"	26	"white_incon"	"AP"	"incongruent"	"white"	"negative"	14	12	"Present"
194	"APnumErr_wn"	21	"white_incon"	"AP"	"incongruent"	"white"	"negative"	6	15	"Absent"
195	"APnumErr_wn"	33	"white_incon"	"AP"	"incongruent"	"white"	"negative"	6	27	"Present"
196	"APnumErr_wn"	26	"white_incon"	"AP"	"incongruent"	"white"	"negative"	21	5	"Absent"
197	"APnumErr_wn"	32	"white_incon"	"AP"	"incongruent"	"white"	"negative"	4	28	"Present"
198	"APnumErr_wn"	22	"white_incon"	"AP"	"incongruent"	"white"	"negative"	4	18	"Absent"
199	"APnumErr_wn"	9	"white_incon"	"AP"	"incongruent"	"white"	"negative"	2	7	"Present"
200	"APnumErr_wn"	19	"white_incon"	"AP"	"incongruent"	"white"	"negative"	15	4	"Absent"
201	"APnumErr_wn"	13	"white_incon"	"AP"	"incongruent"	"white"	"negative"	7	6	"Present"
202	"APnumErr_wn"	17	"white_incon"	"AP"	"incongruent"	"white"	"negative"	10	7	"Absent"
203	"APnumErr_wn"	NA	"white_incon"	"AP"	"incongruent"	"white"	"negative"	NA	NA	"Present"
204	"APnumErr_wn"	18	"white_incon"	"AP"	"incongruent"	"white"	"negative"	2	16	"Absent"
205	"APnumErr_wn"	19	"white_incon"	"AP"	"incongruent"	"white"	"negative"	4	15	"Present"
206	"APnumErr_wn"	25	"white_incon"	"AP"	"incongruent"	"white"	"negative"	6	19	"Absent"
